Meetjaar,WaterbeheerderCode,WaterbeheerderNaam,Namespace,Identificatie,MeetobjectCode,Omschrijving,GeometriePuntX_RD,GeometriePuntY_RD,KRWwatertypeCode,KRWwatertypeOmschrijving,WatergangCategorieCode,WatergangCategorieOmschrijving,HoortbijGeoobjectIdentificatie,Wegingsfactor,LigtInGeoobjectIdentificatie,PublicatieDatumTijd,cluster_id,cluster_prob,relevant,Naam,Grootte,Eerste aanplant,distance_m
2017,27,Waterschap De Dommel,NL27,600330,NL27_600330,RAAMSLOOP,138819.0,382063.0,R4,"Permanente langzaam stromende bovenloop op zand (vervalt per 2022, gebruik liever R4a of b)",O,Overige watergangen,,,,2023-06-19T13:25:13+02:00,129,1.0,False,,,,
2017,27,Waterschap De Dommel,NL27,600331,NL27_600331,RAAMSLOOP,138863.0,380720.0,R4,"Permanente langzaam stromende bovenloop op zand (vervalt per 2022, gebruik liever R4a of b)",O,Overige watergangen,,,,2023-06-19T13:25:13+02:00,128,1.0,False,,,,
2017,27,Waterschap De Dommel,NL27,600332,NL27_600332,REUSEL,138673.0,382032.0,R4,"Permanente langzaam stromende bovenloop op zand (vervalt per 2022, gebruik liever R4a of b)",O,Overige watergangen,,,,2023-06-19T13:25:13+02:00,129,1.0,False,,,,
2017,27,Waterschap De Dommel,NL27,600333,NL27_600333,REUSEL,137960.0,379365.0,R4,"Permanente langzaam stromende bovenloop op zand (vervalt per 2022, gebruik liever R4a of b)",O,Overige watergangen,,,,2023-06-19T13:25:13+02:00,123,0.9682538825864132,False,,,,
2017,27,Waterschap De Dommel,NL27,600334,NL27_600334,REUSEL,138434.0,377768.0,R4,"Permanente langzaam stromende bovenloop op zand (vervalt per 2022, gebruik liever R4a of b)",O,Overige watergangen,,,,2023-06-19T13:25:13+02:00,-1,0.0,False,,,,
2017,27,Waterschap De Dommel,NL27,600335,NL27_600335,REUSEL,137803.0,380665.0,R4,"Permanente langzaam stromende bovenloop op zand (vervalt per 2022, gebruik liever R4a of b)",O,Overige watergangen,,,,2023-06-19T13:25:13+02:00,128,1.0,False,,,,
2017,27,Waterschap De Dommel,NL27,600341,NL27_600341,STERKSELSCHE AA PARALLEL AAN WEG BIESPUTTEN TE STERKSEL,169703.0,373207.0,R4,"Permanente langzaam stromende bovenloop op zand (vervalt per 2022, gebruik liever R4a of b)",O,Overige watergangen,,1.0,,2023-06-19T13:25:13+02:00,-1,0.0,False,,,,
2017,27,Waterschap De Dommel,NL27,700078,NL27_700078,beheersgebied Dommel,165793.0,382579.0,M6a,Grote ondiepe kanalen zonder scheepvaart,O,Overige watergangen,,,,2023-06-19T13:25:13+02:00,133,1.0,False,,,,
2017,27,Waterschap De Dommel,NL27,700079,NL27_700079,beheersgebied Dommel,167708.0,383779.0,M6a,Grote ondiepe kanalen zonder scheepvaart,O,Overige watergangen,,,,2023-06-19T13:25:13+02:00,-1,0.0,False,,,,
2017,27,Waterschap De Dommel,NL27,700080,NL27_700080,beheersgebied Dommel,169027.0,384210.0,M6a,Grote ondiepe kanalen zonder scheepvaart,O,Overige watergangen,,,,2023-06-19T13:25:13+02:00,-1,0.0,False,,,,
2017,27,Waterschap De Dommel,NL27,700082,NL27_700082,vanaf Mierlo - Zuid Willemsvaart,174492.0,385532.0,M6a,Grote ondiepe kanalen zonder scheepvaart,O,Overige watergangen,,,,2023-06-19T13:25:13+02:00,-1,0.0,False,,,,
2018,27,Waterschap De Dommel,NL27,240030,NL27_240030,KEUNISLOOP,153558.0,365406.0,R4,"Permanente langzaam stromende bovenloop op zand (vervalt per 2022, gebruik liever R4a of b)",O,Overige watergangen,,,,2023-06-19T13:25:13+02:00,52,0.3576397282805094,False,,,,
2018,27,Waterschap De Dommel,NL27,245041,NL27_245041,BEUVEN_TEN ZUID-WESTEN VAN LIEROP,173000.0,379250.0,M12,Kleine ondiepe zwak gebufferde plassen (vennen),O,Overige watergangen,KD_B4,1.0,,2023-06-19T13:25:13+02:00,30,1.0,False,,,,
2018,27,Waterschap De Dommel,NL27,245565_mp,NL27_245565_mp,BEEKSE BERGEN MEER ZONE 1,136844.0,393049.0,M20,Matig grote diepe gebufferde meren,O,Overige watergangen,NL27_245565,1.0,,2023-06-19T13:25:13+02:00,28,0.5439910674590395,False,,,,
2018,27,Waterschap De Dommel,NL27,250401,NL27_250401,"REUSEL_TURKAA, BENEDENSTROOMS DEEL BIJ VISVIJVER",140879.0,386928.0,R5,Langzaam stromende middenloop/benedenloop op zand,O,Overige watergangen,NL27_R_1_2,,,2023-06-19T13:25:13+02:00,115,0.5349177295526475,False,,,,
2018,27,Waterschap De Dommel,NL27,250404,NL27_250404,"REUSEL_TURKAA, BOVENSTROOMS DEEL",141044.0,386441.0,R5,Langzaam stromende middenloop/benedenloop op zand,O,Overige watergangen,NL27_R_1_2,,,2023-06-19T13:25:13+02:00,115,1.0,False,,,,
2018,27,Waterschap De Dommel,NL27,252145,NL27_252145,"STERKSELSCHE AA_TER HOOGTE VAN KEMPENHAEGHE, HEEZE",169612.8,375324.8,R4,"Permanente langzaam stromende bovenloop op zand (vervalt per 2022, gebruik liever R4a of b)",O,Overige watergangen,NL99_BRA_01_KD_2_2,,,2023-06-19T13:25:13+02:00,113,0.9618930079474624,True,,,,
2018,27,Waterschap De Dommel,NL27,252158,NL27_252158,STERKSELSCHE AA_BENEDENSTROOMS PANWEG,173277.7,371386.1,R5,Langzaam stromende middenloop/benedenloop op zand,O,Overige watergangen,NL99_BRA_01_KD_2_2,,,2023-06-19T13:25:13+02:00,77,0.5606528489144411,False,,,,
2018,27,Waterschap De Dommel,NL27,255041,NL27_255041,BEUVEN_TEN ZUID-WESTEN VAN LIEROP,173000.0,379250.0,M12,Kleine ondiepe zwak gebufferde plassen (vennen),O,Overige watergangen,,,,2023-06-19T13:25:13+02:00,30,1.0,False,,,,
2018,27,Waterschap De Dommel,NL27,600101,NL27_600101,AFWATERINGSKANAAL BOXTEL BIJ INSTROOM VANUIT DE DOMMEL (OOST),152781.0,399679.0,M3,Gebufferde (regionale) kanalen,O,Overige watergangen,,1.0,,2023-06-19T13:25:13+02:00,-1,0.0,False,,,,
2018,27,Waterschap De Dommel,NL27,600125,NL27_600125,KLEINE AA (BOXTEL) NET BOVENSTROOMS VOORSTRAAT BOXTEL,148325.0,399479.0,R5,Langzaam stromende middenloop/benedenloop op zand,O,Overige watergangen,NL27_B_1_2,1.0,,2023-06-19T13:25:13+02:00,108,1.0,True,,,,
2018,27,Waterschap De Dommel,NL27,600155,NL27_600155,"BEEKSCHE WATERLOOP BIJ DE MOSBULTEN, NUENEN",166212.0,392708.0,M1a,Zoete gebufferde sloten,O,Overige watergangen,NL27_BE_1_2,1.0,,2023-06-19T13:25:13+02:00,-1,0.0,False,,,,
2018,27,Waterschap De Dommel,NL27,600167,NL27_600167,DOMMEL BENEDENSTROOMS VOLMOLEN WAALRE,157372.0,377212.0,R5,Langzaam stromende middenloop/benedenloop op zand,O,Overige watergangen,NL27_BO_1_2,1.0,,2023-06-19T13:25:13+02:00,-1,0.0,False,,,,
2018,27,Waterschap De Dommel,NL27,600168,NL27_600168,DOMMEL JACOB KATSLAAN CENTRUM EINDHOVEN,161383.0,382613.0,R5,Langzaam stromende middenloop/benedenloop op zand,O,Overige watergangen,NL27_BO_1_2,1.0,,2023-06-19T13:25:13+02:00,134,0.8333990309013005,False,,,,
2018,27,Waterschap De Dommel,NL27,600169,NL27_600169,TROMPETTERLOOP TROMPETTERLOOP BIJ GENNEPERPARK EINDHOVEN,160859.0,381385.0,R5,Langzaam stromende middenloop/benedenloop op zand,O,Overige watergangen,NL27_BO_1_2,1.0,,2023-06-19T13:25:13+02:00,134,1.0,False,,,,
2018,27,Waterschap De Dommel,NL27,600170,NL27_600170,DOMMEL DUITMALAPAD UNIVERSITEIT EINDHOVEN,162041.0,384646.0,R5,Langzaam stromende middenloop/benedenloop op zand,O,Overige watergangen,NL27_BO_1_2,1.0,,2023-06-19T13:25:13+02:00,142,0.0248255901799235,False,,,,
2018,27,Waterschap De Dommel,NL27,600171,NL27_600171,DOMMEL BENEDENSTROOMS VERDEELWERK EINDHOVEN,159515.0,380583.0,R5,Langzaam stromende middenloop/benedenloop op zand,O,Overige watergangen,NL27_BO_1_2,1.0,,2023-06-19T13:25:13+02:00,134,1.0,False,,,,
2018,27,Waterschap De Dommel,NL27,600222,NL27_600222,NIEUWE LEIJ MEANDERS BENEDENSTROOMS KOEBRUGSEWEG TILBURG,136914.0,396637.0,R5,Langzaam stromende middenloop/benedenloop op zand,O,Overige watergangen,NL27_L_1_2,1.0,,2023-06-19T13:25:13+02:00,29,1.0,False,,,,
2018,27,Waterschap De Dommel,NL27,600227,NL27_600227,ESSCHE STROOM MEANDER HAL,149349.0,403983.0,R6,Langzaam stromend riviertje op zand/klei,O,Overige watergangen,NL27_L_2_2,1.0,,2023-06-19T13:25:13+02:00,-1,0.0,False,,,,
2018,27,Waterschap De Dommel,NL27,600228,NL27_600228,NEMER MEANDER DE NEMER,144322.0,400051.0,R6,Langzaam stromend riviertje op zand/klei,O,Overige watergangen,NL27_L_2_2,1.0,,2023-06-19T13:25:13+02:00,126,0.0,False,,,,
2018,27,Waterschap De Dommel,NL27,600229,NL27_600229,ESSCHE STROOM TUSSEN GROENENDAAL EN SPOOR TE ESCH,148849.0,403124.0,R6,Langzaam stromend riviertje op zand/klei,O,Overige watergangen,NL27_L_2_2,1.0,,2023-06-19T13:25:13+02:00,-1,0.0,False,,,,
2018,27,Waterschap De Dommel,NL27,600230,NL27_600230,ESSCHE STROOM BENEDENSTROOMS STUW ES1-ST2 BRUGGELAAR,145727.0,400399.0,R6,Langzaam stromend riviertje op zand/klei,O,Overige watergangen,NL27_L_2_2,1.0,,2023-06-19T13:25:13+02:00,126,0.0,False,,,,
2018,27,Waterschap De Dommel,NL27,600231,NL27_600231,ESSCHE STROOM LANGS SPOOR BENEDENSTROOMS RWZI HAAREN,144480.0,399780.0,R6,Langzaam stromend riviertje op zand/klei,O,Overige watergangen,NL27_L_2_2,1.0,,2023-06-19T13:25:13+02:00,126,0.0,False,,,,
2018,27,Waterschap De Dommel,NL27,600232,NL27_600232,ESSCHE STROOM TER HOOGTE VAN LANDGOED BLEIJENDIJK,150377.0,406028.0,R6,Langzaam stromend riviertje op zand/klei,O,Overige watergangen,NL27_L_2_2,1.0,,2023-06-19T13:25:13+02:00,122,0.7343663628917289,False,,,,
2018,27,Waterschap De Dommel,NL27,600265,NL27_600265,"AFWATERINGSKANAAL EINDHOVEN TUSSEN HANEVOETBRUG ,MEERVELDHOVENSEWEG EHV",159116.0,380953.0,M3,Gebufferde (regionale) kanalen,O,Overige watergangen,NL27_SD_5_2,1.0,,2023-06-19T13:25:13+02:00,134,1.0,False,,,,
2018,27,Waterschap De Dommel,NL27,600266,NL27_600266,AFWATERINGSKANAAL EINDHOVEN BENEDENSTROOMS STUW DL62-ST1 OUD GESTEL EHV,159143.0,381618.0,M3,Gebufferde (regionale) kanalen,O,Overige watergangen,NL27_SD_5_2,1.0,,2023-06-19T13:25:13+02:00,134,1.0,False,,,,
2018,27,Waterschap De Dommel,NL27,600276,NL27_600276,TONGELREEP BENEDENSTROOMS DRIEBRUGGEN VALKENSWAARD,161427.0,372227.0,R5,Langzaam stromende middenloop/benedenloop op zand,O,Overige watergangen,NL27_T_1_2,1.0,,2023-06-19T13:25:13+02:00,69,1.0,False,,,,
2018,27,Waterschap De Dommel,NL27,600277,NL27_600277,TONGELREEP BOVENSTR. ACHTEREIND AALST(VORSTERVOORTSE H.),162200.0,376560.0,R5,Langzaam stromende middenloop/benedenloop op zand,O,Overige watergangen,NL27_T_1_2,1.0,,2023-06-19T13:25:13+02:00,110,1.0,False,,,,
2018,27,Waterschap De Dommel,NL27,600281,NL27_600281,ZANDLEIJ NABIJ DE DISTELBERG CROMVOIRT,144063.0,407540.0,M1a,Zoete gebufferde sloten,O,Overige watergangen,NL27_Z_1_2,1.0,,2023-06-19T13:25:13+02:00,83,1.0,False,,,,
2018,27,Waterschap De Dommel,NL27,600282,NL27_600282,ZANDLEIJ BIJ RUNSVOORT/MARIAHOEVE TE HELVOIRT,142015.0,405391.0,M1a,Zoete gebufferde sloten,O,Overige watergangen,NL27_Z_1_2,1.0,,2023-06-19T13:25:13+02:00,100,1.0,False,,,,
2018,27,Waterschap De Dommel,NL27,600283,NL27_600283,"ZANDLEIJ BENEDENSTROOMS LOONSEMOLENSTRAAT, UDENHOUT",135446.0,402855.0,M1a,Zoete gebufferde sloten,O,Overige watergangen,NL27_Z_1_2,1.0,,2023-06-19T13:25:13+02:00,11,0.7446809696156678,False,,,,
2018,27,Waterschap De Dommel,NL27,600284,NL27_600284,ZANDLEIJ PARALLEL AAN OUDE BOSSCHEBAAN BIJ IN DE BRAND,137218.0,405381.0,M1a,Zoete gebufferde sloten,O,Overige watergangen,NL27_Z_1_2,1.0,,2023-06-19T13:25:13+02:00,11,1.0,False,,,,
2018,27,Waterschap De Dommel,NL27,600290,NL27_600290,DOMMEL NABIJ DE MAAIJ TE LIEMPDE,155186.0,399016.0,R6,Langzaam stromend riviertje op zand/klei,O,Overige watergangen,NL99_6_BO_BE_2,1.0,,2023-06-19T13:25:13+02:00,120,1.0,False,,,,
2018,27,Waterschap De Dommel,NL27,600291,NL27_600291,DOMMEL TER HOOGTE VAN LANDGOED DE HULST ST-OEDENRODE,156794.0,397763.0,R6,Langzaam stromend riviertje op zand/klei,O,Overige watergangen,NL99_6_BO_BE_2,1.0,,2023-06-19T13:25:13+02:00,-1,0.0,False,,,,
2018,27,Waterschap De Dommel,NL27,600292,NL27_600292,DOMMEL TER HOOGTE VAN RWZI SINT-OEDENRODE,158640.0,397089.0,R6,Langzaam stromend riviertje op zand/klei,O,Overige watergangen,NL99_6_BO_BE_2,1.0,,2023-06-19T13:25:13+02:00,136,1.0,False,,,,
2018,27,Waterschap De Dommel,NL27,600293,NL27_600293,DOMMEL BOVENSTROOMS LIESHOUTSEWEG TE NIJNSEL,162324.0,395764.0,R6,Langzaam stromend riviertje op zand/klei,O,Overige watergangen,NL99_6_BO_BE_2,1.0,,2023-06-19T13:25:13+02:00,-1,0.0,False,,,,
2018,27,Waterschap De Dommel,NL27,600294,NL27_600294,"DOMMEL BIJ HOOGAKKERPAD, VRESSEL/NIJNSEL",162549.0,394043.0,R6,Langzaam stromend riviertje op zand/klei,O,Overige watergangen,NL99_6_BO_BE_2,1.0,,2023-06-19T13:25:13+02:00,-1,0.0,False,,,,
2018,27,Waterschap De Dommel,NL27,600295,NL27_600295,DOMMEL TER HOOGTE VAN DOMMELPAS TE BREUGEL,163111.0,391930.0,R6,Langzaam stromend riviertje op zand/klei,O,Overige watergangen,NL99_6_BO_BE_2,1.0,,2023-06-19T13:25:13+02:00,137,0.2082091691084027,False,,,,
2018,27,Waterschap De Dommel,NL27,600296,NL27_600296,DOMMEL DE RIETMUSSEN/VAARTBROEK EINDHOVEN NOORD,163478.0,387841.0,R6,Langzaam stromend riviertje op zand/klei,O,Overige watergangen,NL99_6_BO_BE_2,1.0,,2023-06-19T13:25:13+02:00,142,0.0371870047083343,False,,,,
2018,27,Waterschap De Dommel,NL27,600297,NL27_600297,DOMMEL BIJ DE HOGE VONDER/CATHALIJNEPAD ST-OEDENRODE,159764.0,397284.0,R6,Langzaam stromend riviertje op zand/klei,O,Overige watergangen,NL99_6_BO_BE_2,1.0,,2023-06-19T13:25:13+02:00,136,1.0,False,,,,
2018,27,Waterschap De Dommel,NL27,600298,NL27_600298,MEANDER 'T LAAR MEANDER 'T LAAR SINT-OEDENRODE,160737.0,397127.0,R6,Langzaam stromend riviertje op zand/klei,O,Overige watergangen,NL99_6_BO_BE_2,1.0,,2023-06-19T13:25:13+02:00,136,0.9238834913414562,False,,,,
2018,27,Waterschap De Dommel,NL27,600299,NL27_600299,DOMMEL IN DE DOMMELBEEMDEN TE NIJNSEL,161681.0,397006.0,R6,Langzaam stromend riviertje op zand/klei,O,Overige watergangen,NL99_6_BO_BE_2,1.0,,2023-06-19T13:25:13+02:00,136,0.8963743364144338,False,,,,
2018,27,Waterschap De Dommel,NL27,600300,NL27_600300,DOMMEL BIJ RWZI EINDHOVEN,163371.0,386002.0,R6,Langzaam stromend riviertje op zand/klei,O,Overige watergangen,NL99_6_BO_BE_2,1.0,,2023-06-19T13:25:13+02:00,142,1.0,False,,,,
2018,27,Waterschap De Dommel,NL27,600301,NL27_600301,"DOMMEL STERRENBOS ST-MICHIELSGESTEL, BOVENSTROOMS A2",149417.0,408051.0,R6,Langzaam stromend riviertje op zand/klei,O,Overige watergangen,NL99_6_BO_BE_2,1.0,,2023-06-19T13:25:13+02:00,122,1.0,False,,,,
2018,27,Waterschap De Dommel,NL27,600302,NL27_600302,DOMMEL BIJ BOSSCHE BROEK BOVENSTROOMS VUGHTERSTUW,148590.0,409828.0,R6,Langzaam stromend riviertje op zand/klei,O,Overige watergangen,NL99_6_BO_BE_2,1.0,,2023-06-19T13:25:13+02:00,121,1.0,False,,,,
2018,27,Waterschap De Dommel,NL27,600303,NL27_600303,DOMMEL BIJ KASTEEL MAURICK VUGHT,149917.0,407139.0,R6,Langzaam stromend riviertje op zand/klei,O,Overige watergangen,NL99_6_BO_BE_2,1.0,,2023-06-19T13:25:13+02:00,122,0.7343663628917289,False,,,,
2018,27,Waterschap De Dommel,NL27,600304,NL27_600304,DOMMEL NET BOVENSTROOMS DORP HALDER,150992.0,406793.0,R6,Langzaam stromend riviertje op zand/klei,O,Overige watergangen,NL99_6_BO_BE_2,1.0,,2023-06-19T13:25:13+02:00,122,0.7343663628917289,False,,,,
2018,27,Waterschap De Dommel,NL27,600305,NL27_600305,DOMMEL GEMONDE BIJ DE WEG DE HULTERT,151751.0,402893.0,R6,Langzaam stromend riviertje op zand/klei,O,Overige watergangen,NL99_6_BO_BE_2,1.0,,2023-06-19T13:25:13+02:00,101,0.3526695826222866,False,,,,
2018,27,Waterschap De Dommel,NL27,600306,NL27_600306,DOMMEL BIJ KASTEREN OUDE MOLENKOM,153525.0,399221.0,R6,Langzaam stromend riviertje op zand/klei,O,Overige watergangen,NL99_6_BO_BE_2,1.0,,2023-06-19T13:25:13+02:00,-1,0.0,False,,,,
2018,27,Waterschap De Dommel,NL27,600307,NL27_600307,VISPASSAGE ZEGENWERP VISTRAP ZEGENWERP,152473.0,404523.0,R6,Langzaam stromend riviertje op zand/klei,O,Overige watergangen,NL99_6_BO_BE_2,1.0,,2023-06-19T13:25:13+02:00,118,0.295620557442547,False,,,,
2018,27,Waterschap De Dommel,NL27,600310,NL27_600310,"DOMMEL BOXTEL, OOST NABIJ VORSENPOEL",152542.0,399167.0,R6,Langzaam stromend riviertje op zand/klei,O,Overige watergangen,NL99_6_BO_BE_2,1.0,,2023-06-19T13:25:13+02:00,-1,0.0,False,,,,
2018,27,Waterschap De Dommel,NL27,600313,NL27_600313,"KLEINE DOMMEL BOVENSTROOMS WEG STRABRECHT, HEEZE",168951.0,377559.0,R5,Langzaam stromende middenloop/benedenloop op zand,O,Overige watergangen,NL99_BRA_01_KD_2_2,1.0,,2023-06-19T13:25:13+02:00,114,0.9161734825145236,True,,,,
2018,27,Waterschap De Dommel,NL27,600321,NL27_600321,STERKSELSCHE AA TRAJECT BIJ KAPELLERPUT/LAMBREKVEN HEEZE,169602.0,375723.0,R5,Langzaam stromende middenloop/benedenloop op zand,O,Overige watergangen,NL99_BRA_01_KD_2_2,1.0,,2023-06-19T13:25:13+02:00,113,1.0,True,,,,
2018,27,Waterschap De Dommel,NL27,600341,NL27_600341,STERKSELSCHE AA PARALLEL AAN WEG BIESPUTTEN TE STERKSEL,169703.0,373207.0,R4,"Permanente langzaam stromende bovenloop op zand (vervalt per 2022, gebruik liever R4a of b)",O,Overige watergangen,,1.0,,2023-06-19T13:25:13+02:00,-1,0.0,False,,,,
2018,27,Waterschap De Dommel,NL27,600342,NL27_600342,STERKSELSCHE AA DE STOEIING BIJ BOER VEROUDEN HEEZE,172286.0,371974.0,R4,"Permanente langzaam stromende bovenloop op zand (vervalt per 2022, gebruik liever R4a of b)",O,Overige watergangen,,1.0,,2023-06-19T13:25:13+02:00,77,0.5071182483746274,False,,,,
2018,27,Waterschap De Dommel,NL27,600347,NL27_600347,ROOMLEIJ ASSCHOTSE STEEG BIJ GOMMELZICHT,139696.0,404244.0,M1a,Zoete gebufferde sloten,O,Overige watergangen,,1.0,,2023-06-19T13:25:13+02:00,100,1.0,False,,,,
2018,27,Waterschap De Dommel,NL27,600350,NL27_600350,"RAAMSE LOOP LANDGOED ZWIJNENBERG, VOOR MONDING ZANDLEIJ",143445.0,405650.0,M1a,Zoete gebufferde sloten,O,Overige watergangen,,1.0,,2023-06-19T13:25:13+02:00,99,0.1222285376632691,False,,,,
2019,27,Waterschap De Dommel,NL27,144305,NL27_144305,EINDHOVENS KANAAL,171765.0,384822.0,M6a,Grote ondiepe kanalen zonder scheepvaart,O,Overige watergangen,NL27_244171,1.0,,2023-06-19T13:25:13+02:00,-1,0.0,False,,,,
2019,27,Waterschap De Dommel,NL27,245813,NL27_245813,ACHTERSTE GOORVEN,142974.0,397318.0,M26,Ondiepe zwak gebufferde hoogveenplassen/vennen,,,,,,2021-10-12T14:30:05+02:00,-1,0.0,False,,,,
2019,27,Waterschap De Dommel,NL27,250023,NL27_250023,BOXTEL_OOST_TER_HOOGTE_VAN_DE_VORSENPOEL,152583.0,399238.0,R6,Langzaam stromend riviertje op zand/klei,O,Overige watergangen,,1.0,,2023-06-19T13:25:13+02:00,-1,0.0,False,,,,
2019,27,Waterschap De Dommel,NL27,250037,NL27_250037,RUN,153549.0,375379.0,R4,"Permanente langzaam stromende bovenloop op zand (vervalt per 2022, gebruik liever R4a of b)",O,Overige watergangen,NL27_240035,1.0,,2023-06-19T13:25:13+02:00,-1,0.0,False,,,,
2019,27,Waterschap De Dommel,NL27,250051,NL27_250051,BOVENSTROOMS_ZANDPAD_DE_BULT,169743.0,368820.0,M1a,Zoete gebufferde sloten,O,Overige watergangen,,1.0,,2023-06-19T13:25:13+02:00,85,0.4709990755106307,False,,,,
2019,27,Waterschap De Dommel,NL27,250053,NL27_250053,DRIEBOKSTRAAT_TE_BUDEL,166757.0,364918.0,R4a,Permanente langzaam stromende laagland bovenloop op zand,O,Overige watergangen,,1.0,,2023-06-19T13:25:13+02:00,50,1.0,False,,,,
2019,27,Waterschap De Dommel,NL27,250055,NL27_250055,BERGBOSWEG BIJ GASTEL (GRENS BELGIE),164929.6,366346.1,R5,Langzaam stromende middenloop/benedenloop op zand,O,Overige watergangen,,,,2023-06-19T13:25:13+02:00,50,1.0,False,,,,
2019,27,Waterschap De Dommel,NL27,250060,NL27_250060,GENDER,154855.0,378605.0,R4,"Permanente langzaam stromende bovenloop op zand (vervalt per 2022, gebruik liever R4a of b)",O,Overige watergangen,NL27_240060,1.0,,2023-06-19T13:25:13+02:00,119,1.0,False,,,,
2019,27,Waterschap De Dommel,NL27,250064,NL27_250064,EKKERSRIJT,157723.0,388708.0,R4,"Permanente langzaam stromende bovenloop op zand (vervalt per 2022, gebruik liever R4a of b)",O,Overige watergangen,NL27_240063,1.0,,2023-06-19T13:25:13+02:00,71,1.0,False,,,,
2019,27,Waterschap De Dommel,NL27,250065,NL27_250065,GROOTE BEEK,160549.0,389520.0,R4,"Permanente langzaam stromende bovenloop op zand (vervalt per 2022, gebruik liever R4a of b)",O,Overige watergangen,NL27_240063,1.0,,2023-06-19T13:25:13+02:00,-1,0.0,False,,,,
2019,27,Waterschap De Dommel,NL27,250401,NL27_250401,"REUSEL_TURKAA, BENEDENSTROOMS DEEL BIJ VISVIJVER",140879.0,386928.0,R5,Langzaam stromende middenloop/benedenloop op zand,O,Overige watergangen,NL27_R_1_2,,,2023-06-19T13:25:13+02:00,115,0.5349177295526475,False,,,,
2019,27,Waterschap De Dommel,NL27,250404,NL27_250404,"REUSEL_TURKAA, BOVENSTROOMS DEEL",141044.0,386441.0,R5,Langzaam stromende middenloop/benedenloop op zand,O,Overige watergangen,NL27_R_1_2,,,2023-06-19T13:25:13+02:00,115,1.0,False,,,,
2019,27,Waterschap De Dommel,NL27,251038,NL27_251038,BOVENSTROOMS_WEG_PUTTENDIJK_EERSEL,149910.0,370385.0,R4a,Permanente langzaam stromende laagland bovenloop op zand,O,Overige watergangen,,1.0,,2023-06-19T13:25:13+02:00,-1,0.0,False,,,,
2019,27,Waterschap De Dommel,NL27,251039,NL27_251039,GROOTGOOR_BENEDENSTROOMS_STUW_14,155293.0,376481.0,R4a,Permanente langzaam stromende laagland bovenloop op zand,O,Overige watergangen,,1.0,,2023-06-19T13:25:13+02:00,-1,0.0,False,,,,
2019,27,Waterschap De Dommel,NL27,251100,NL27_251100,STRIJPER AA,166370.0,372100.0,R5,Langzaam stromende middenloop/benedenloop op zand,O,Overige watergangen,NL27_240057,1.0,,2023-06-19T13:25:13+02:00,68,1.0,False,,,,
2019,27,Waterschap De Dommel,NL27,251101,NL27_251101,BUULDER AA,168732.0,370304.0,R5,Langzaam stromende middenloop/benedenloop op zand,O,Overige watergangen,NL27_240057,1.0,,2023-06-19T13:25:13+02:00,86,1.0,False,,,,
2019,27,Waterschap De Dommel,NL27,251103,NL27_251103,PARALLEL_AAN_PAALDIJK_LEENDERSTRIJP,165344.0,368977.0,R3,Droogvallende langzaam stromende bovenloop op zand,O,Overige watergangen,,1.0,,2023-06-19T13:25:13+02:00,-1,0.0,False,,,,
2019,27,Waterschap De Dommel,NL27,251104,NL27_251104,GROOTE WATERLOOP,153615.0,396166.0,M1a,Zoete gebufferde sloten,O,Overige watergangen,NL27_240027,1.0,,2023-06-19T13:25:13+02:00,117,1.0,False,,,,
2019,27,Waterschap De Dommel,NL27,252022,NL27_252022,BERKENLOOP_VOOR_MONDING_GROOTE_WATERLOOP,155052.0,396712.0,M1a,Zoete gebufferde sloten,O,Overige watergangen,,1.0,,2023-06-19T13:25:13+02:00,117,1.0,False,,,,
2019,27,Waterschap De Dommel,NL27,252044,NL27_252044,PARALLEL_AAN_DE_PAILJAARTSEWEG_KLEIN_BROEK,154245.0,393989.0,M1a,Zoete gebufferde sloten,O,Overige watergangen,,1.0,,2023-06-19T13:25:13+02:00,-1,0.0,False,,,,
2019,27,Waterschap De Dommel,NL27,252051,NL27_252051,+/- 100 M BEN. STR STUW MOLENHEIDE MAARHEEZE,169605.0,368982.0,R5,Langzaam stromende middenloop/benedenloop op zand,O,Overige watergangen,,,,2023-06-19T13:25:13+02:00,85,1.0,False,,,,
2019,27,Waterschap De Dommel,NL27,252053,NL27_252053,BENEDENSTROOMSE_TRAP_BIJ_ZUURSTOFSENSORBUIS,169269.0,369358.0,R4a,Permanente langzaam stromende laagland bovenloop op zand,O,Overige watergangen,,1.0,,2023-06-19T13:25:13+02:00,85,0.1677544441369878,False,,,,
2019,27,Waterschap De Dommel,NL27,252055,NL27_252055,BUULDER AA,168582.0,366893.0,R4,"Permanente langzaam stromende bovenloop op zand (vervalt per 2022, gebruik liever R4a of b)",,,,,,2021-10-12T14:30:05+02:00,-1,0.0,False,,,,
2019,27,Waterschap De Dommel,NL27,252056,NL27_252056,BENEDENSTROOMS_DORPSTRAAT_TE_LEENDE,166964.0,373058.0,R5,Langzaam stromende middenloop/benedenloop op zand,O,Overige watergangen,,1.0,,2023-06-19T13:25:13+02:00,68,0.8963709806664915,False,,,,
2019,27,Waterschap De Dommel,NL27,252093,NL27_252093,NEMER,144303.0,399990.0,R6,Langzaam stromend riviertje op zand/klei,O,Overige watergangen,NL27_240092,1.0,,2023-06-19T13:25:13+02:00,126,0.0,False,,,,
