Meetjaar;WaterbeheerderCode;WaterbeheerderNaam;Namespace;Identificatie;MeetobjectCode;Omschrijving;GeometriePuntX_RD;GeometriePuntY_RD;KRWwatertypeCode;KRWwatertypeOmschrijving;WatergangCategorieCode;WatergangCategorieOmschrijving;HoortbijGeoobjectIdentificatie;Wegingsfactor;LigtInGeoobjectIdentificatie;PublicatieDatumTijd
2019;25;Waterschap Brabantse Delta;NL25;210406b;NL25_210406b;Strijbeekse Beek Bovenstrooms stuw Strijbeekseweg;114000.0000;390220.0000;R4a;Permanente langzaam stromende laagland bovenloop op zand;O;Overige watergangen;NL25_SB_210406;0.5;;2023-06-19T13:17:18+02:00
2019;25;Waterschap Brabantse Delta;NL25;210411b;NL25_210411b;Goudbergven- Patersmoer GOU1 Via Bergweg- ZW ven;114500.0000;390250.0000;M12;Kleine ondiepe zwak gebufferde plassen (vennen);O;Overige watergangen;;0;;2023-06-19T13:17:18+02:00
2019;25;Waterschap Brabantse Delta;NL25;210412b;NL25_210412b;Zwarte Goor STH1 W-kant ven Zwarte Goor Strijbeek;115840.0000;390170.0000;M12;Kleine ondiepe zwak gebufferde plassen (vennen);O;Overige watergangen;;0;;2023-06-19T13:17:18+02:00
2019;25;Waterschap Brabantse Delta;NL25;210413b;NL25_210413b;Strijbeekse Heide-  Rondven STH2 150m TZV Hoge weg;114750.0000;391750.0000;M12;Kleine ondiepe zwak gebufferde plassen (vennen);O;Overige watergangen;;0;;2023-06-19T13:17:18+02:00
2019;25;Waterschap Brabantse Delta;NL25;210506b;NL25_210506b;Leijloop LEY6 bovenstrooms duiker in Oude trambaan;111025.0000;389983.0000;R4a;Permanente langzaam stromende laagland bovenloop op zand;O;Overige watergangen;;0;;2023-06-19T13:17:18+02:00
2019;25;Waterschap Brabantse Delta;NL25;210703b;NL25_210703b;Galderse Beek GAL3 Duiker in Zandweg tzv Galdersew;111880.0000;392594.0000;R19;Doorstroommoeras;O;Overige watergangen;NL25_GB_210703;0.5;;2023-06-19T13:17:18+02:00
2019;25;Waterschap Brabantse Delta;NL25;210704b;NL25_210704b;Hazeldonksche Beek HAZA4;109525.0000;390924.0000;R19;Doorstroommoeras;O;Overige watergangen;NL25_GB_210703;0.5;;2023-06-19T13:17:18+02:00
2019;25;Waterschap Brabantse Delta;NL25;210708b;NL25_210708b;Hazeldonksche Beek HAZ4;109365.0000;389250.0000;R19;Doorstroommoeras;O;Overige watergangen;;0;;2023-06-19T13:17:18+02:00
2019;25;Waterschap Brabantse Delta;NL25;210803b;NL25_210803b;Chaamse Beek CHA3 duiker in weg Rakens-Geersbroek;115747.0000;394176.0000;R4a;Permanente langzaam stromende laagland bovenloop op zand;O;Overige watergangen;NL25_CB_210803;0.5;;2023-06-19T13:17:18+02:00
2019;25;Waterschap Brabantse Delta;NL25;210812b;NL25_210812b;Chaamse Beek 2e onverharde weg bovenstrooms opr Hondsdonk;116641.0000;391828.0000;R4a;Permanente langzaam stromende laagland bovenloop op zand;O;Overige watergangen;NL25_CB_210803;0.4;;2023-06-19T13:17:18+02:00
2019;25;Waterschap Brabantse Delta;NL25;210821b;NL25_210821b;Laagheiveldse Beek BE RWZI bo duiker in Dassemusse;117570.0000;391843.0000;R4a;Permanente langzaam stromende laagland bovenloop op zand;O;Overige watergangen;NL25_CB_210803;0.1;;2023-06-19T13:17:18+02:00
2019;25;Waterschap Brabantse Delta;NL25;210836b;NL25_210836b;Putven PUT1 250m twv Huisdreef Chaam;121030.0000;390920.0000;M12;Kleine ondiepe zwak gebufferde plassen (vennen);O;Overige watergangen;;0;;2023-06-19T13:17:18+02:00
2019;25;Waterschap Brabantse Delta;NL25;210901b;NL25_210901b;Valkeniersvennen ven 1 VAL1 Schietterrein Mastbosc;112420.0000;396220.0000;M12;Kleine ondiepe zwak gebufferde plassen (vennen);O;Overige watergangen;;0;;2023-06-19T13:17:18+02:00
2019;25;Waterschap Brabantse Delta;NL25;210902b;NL25_210902b;Valkeniersvennen ven 2 VAL2 Schietterrein Mastbosc;112569.0000;396077.0000;M12;Kleine ondiepe zwak gebufferde plassen (vennen);O;Overige watergangen;;0;;2023-06-19T13:17:18+02:00
2019;25;Waterschap Brabantse Delta;NL25;211001b;NL25_211001b;Broekloop BRL1  Bavelse Leij  BAV3;115029.0000;396778.0000;R19;Doorstroommoeras;O;Overige watergangen;NL25_BL_211001;0.5;;2023-06-19T13:17:18+02:00
2019;25;Waterschap Brabantse Delta;NL25;211017b;NL25_211017b;Bavelse Leij BAV1 thv brug Bavelse laan;115105.0000;397582.0000;R19;Doorstroommoeras;O;Overige watergangen;NL25_BL_211001;0.5;;2023-06-19T13:17:18+02:00
2019;25;Waterschap Brabantse Delta;NL25;211201b;NL25_211201b;Molenleij MOL1 100m bovenstr uitm stadsingel;113549.0000;400127.0000;R4a;Permanente langzaam stromende laagland bovenloop op zand;O;Overige watergangen;;0;;2023-06-19T13:17:18+02:00
2019;25;Waterschap Brabantse Delta;NL25;211202b;NL25_211202b;Gilzewouwerbeek GIL1 Duiker in Dorstseweg;116500.0000;398920.0000;R4a;Permanente langzaam stromende laagland bovenloop op zand;O;Overige watergangen;;0;;2023-06-19T13:17:18+02:00
2019;25;Waterschap Brabantse Delta;NL25;220003b;NL25_220003b;Aa of Weerijs AAW7 Laarbrug te Zundert;105718.0000;387259.0000;R5;Langzaam stromende middenloop/benedenloop op zand;O;Overige watergangen;NL25_AW_220013;0.75;;2023-06-19T13:17:18+02:00
2019;25;Waterschap Brabantse Delta;NL25;220005b;NL25_220005b;Aa of Weerijs AAW9 brug in vloeiweg;103115.0000;381585.0000;R5;Langzaam stromende middenloop/benedenloop op zand;O;Overige watergangen;;0;;2023-06-19T13:17:18+02:00
